% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 52.20 s, time offset 26.10 s, Precision acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2023-10-23 T 10:03:52 -0400
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-4.232345177600e+01, 3.929927e-02, 9.005379e-01
-4.227227468800e+01, 4.123389e-02, 8.787128e-01
-4.222109760000e+01, 4.312159e-02, 8.560118e-01
-4.216992051200e+01, 4.562237e-02, 8.343040e-01
-4.211874342400e+01, 4.763832e-02, 8.111261e-01
-4.206756633600e+01, 4.954323e-02, 7.877214e-01
-4.201638924800e+01, 5.210343e-02, 7.662560e-01
-4.196521216000e+01, 5.407246e-02, 7.435785e-01
-4.191403507200e+01, 5.603680e-02, 7.203693e-01
-4.186285798400e+01, 5.845469e-02, 6.981063e-01
-4.181168089600e+01, 6.000770e-02, 6.754914e-01
-4.176050380800e+01, 6.271336e-02, 6.540025e-01
-4.170932672000e+01, 6.517348e-02, 6.320914e-01
-4.165814963200e+01, 6.640901e-02, 6.094452e-01
-4.160697254400e+01, 6.878779e-02, 5.871196e-01
-4.155579545600e+01, 7.127919e-02, 5.643874e-01
-4.150461836800e+01, 7.328575e-02, 5.417960e-01
-4.145344128000e+01, 7.557539e-02, 5.193296e-01
-4.140226419200e+01, 7.813404e-02, 4.975671e-01
-4.135108710400e+01, 7.949156e-02, 4.746003e-01
-4.129991001600e+01, 8.239115e-02, 4.509844e-01
-4.124873292800e+01, 8.465733e-02, 4.260080e-01
-4.119755584000e+01, 8.735673e-02, 4.023765e-01
-4.114637875200e+01, 8.936329e-02, 3.800353e-01
-4.109520166400e+01, 9.156535e-02, 3.582883e-01
-4.104402457600e+01, 9.410992e-02, 3.355952e-01
-4.099284748800e+01, 9.599919e-02, 3.138014e-01
-4.094167040000e+01, 9.842803e-02, 2.922109e-01
-4.089049331200e+01, 1.008084e-01, 2.697680e-01
-4.083931622400e+01, 1.029197e-01, 2.467152e-01
-4.078813913600e+01, 1.056879e-01, 2.247806e-01
-4.073696204800e+01, 1.074990e-01, 2.006878e-01
-4.068578496000e+01, 1.096166e-01, 1.791520e-01
-4.063460787200e+01, 1.121972e-01, 1.573816e-01
-4.058343078400e+01, 1.139754e-01, 1.341724e-01
-4.053225369600e+01, 1.162119e-01, 1.117217e-01
-4.048107660800e+01, 1.183732e-01, 8.988097e-02
-4.042989952000e+01, 1.204862e-01, 6.813406e-02
-4.037872243200e+01, 1.227305e-01, 4.489357e-02
-4.032754534400e+01, 1.245853e-01, 2.196586e-02
-4.027636825600e+01, 1.264261e-01, -1.149513e-03
-4.022519116800e+01, 1.286172e-01, -2.278694e-02
-4.017401408000e+01, 1.306019e-01, -4.527674e-02
-4.012283699200e+01, 1.322659e-01, -6.854069e-02
-4.007165990400e+01, 1.338064e-01, -9.282904e-02
-4.002048281600e+01, 1.348058e-01, -1.157333e-01
-3.996930572800e+01, 1.361915e-01, -1.387470e-01
-3.991812864000e+01, 1.378837e-01, -1.599387e-01
-3.986695155200e+01, 1.384545e-01, -1.823894e-01
-3.981577446400e+01, 1.393319e-01, -2.049808e-01
-3.976459737600e+01, 1.401123e-01, -2.269545e-01
-3.971342028800e+01, 1.396431e-01, -2.494287e-01
-3.966224320000e+01, 1.401436e-01, -2.720436e-01
-3.961106611200e+01, 1.395227e-01, -2.947523e-01
-3.955988902400e+01, 1.395259e-01, -3.168042e-01
-3.950871193600e+01, 1.387142e-01, -3.399978e-01
-3.945753484800e+01, 1.376241e-01, -3.627065e-01
-3.940635776000e+01, 1.362822e-01, -3.859940e-01
-3.935518067200e+01, 1.348778e-01, -4.083821e-01
-3.930400358400e+01, 1.329306e-01, -4.300273e-01
-3.925282649600e+01, 1.302906e-01, -4.521261e-01
-3.920164940800e+01, 1.272769e-01, -4.743501e-01
-3.915047232000e+01, 1.241208e-01, -4.969024e-01
-3.909929523200e+01, 1.213338e-01, -5.187041e-01
-3.904811814400e+01, 1.179291e-01, -5.418038e-01
-3.899694105600e+01, 1.141912e-01, -5.645595e-01
-3.894576396800e+01, 1.114214e-01, -5.871744e-01
-3.889458688000e+01, 1.073348e-01, -6.117130e-01
-3.884340979200e+01, 1.042428e-01, -6.335928e-01
-3.879223270400e+01, 1.010242e-01, -6.558949e-01
-3.874105561600e+01, 9.719406e-02, -6.781892e-01
-3.868987852800e+01, 9.427101e-02, -6.992714e-01
-3.863870144000e+01, 9.171550e-02, -7.223634e-01
-3.858752435200e+01, 8.855473e-02, -7.457837e-01
-3.853634726400e+01, 8.550031e-02, -7.681797e-01
-3.848517017600e+01, 8.235987e-02, -7.921552e-01
-3.843399308800e+01, 7.875337e-02, -8.140038e-01
-3.838281600000e+01, 7.637927e-02, -8.365249e-01
-3.833163891200e+01, 7.310433e-02, -8.583578e-01
-3.828046182400e+01, 7.024697e-02, -8.801360e-01
-3.822928473600e+01, 6.753037e-02, -9.022348e-01
-3.817810764800e+01, 6.517348e-02, -9.248497e-01
-3.812693056000e+01, 6.301833e-02, -9.474020e-01
-3.807575347200e+01, 6.001396e-02, -9.696650e-01
-3.802457638400e+01, 5.713470e-02, -9.932183e-01
-3.797339929600e+01, 5.538776e-02, -1.014097e+00
-3.792222220800e+01, 5.324513e-02, -1.037541e+00
-3.787104512000e+01, 5.036118e-02, -1.060602e+00
-3.781986803200e+01, 4.819040e-02, -1.082223e+00
-3.776869094400e+01, 4.513285e-02, -1.105511e+00
-3.771751385600e+01, 4.288544e-02, -1.130456e+00
-3.766633676800e+01, 4.032366e-02, -1.153876e+00
-3.761515968000e+01, 3.892861e-02, -1.177047e+00
-3.756398259200e+01, 3.691266e-02, -1.198989e+00
-3.751280550400e+01, 3.520481e-02, -1.220142e+00
-3.746162841600e+01, 3.308408e-02, -1.243538e+00
-3.741045132800e+01, 3.131680e-02, -1.266490e+00
-3.735927424000e+01, 2.972781e-02, -1.289464e+00
-3.730809715200e+01, 2.755078e-02, -1.313236e+00
-3.725692006400e+01, 2.715822e-02, -1.335828e+00
-3.720574297600e+01, 2.565056e-02, -1.358200e+00
-3.715456588800e+01, 2.404124e-02, -1.381199e+00
-3.710338880000e+01, 2.316073e-02, -1.402945e+00
-3.705221171200e+01, 2.176568e-02, -1.425271e+00
-3.700103462400e+01, 2.088986e-02, -1.447417e+00
-3.694985753600e+01, 1.976224e-02, -1.470509e+00
-3.689868044800e+01, 1.873784e-02, -1.491982e+00
-3.684750336000e+01, 1.835780e-02, -1.514347e+00
-3.679632627200e+01, 1.719734e-02, -1.536664e+00
-3.674514918400e+01, 1.605877e-02, -1.560382e+00
-3.669397209600e+01, 1.565684e-02, -1.582160e+00
-3.664279500800e+01, 1.453860e-02, -1.604274e+00
-3.659161792000e+01, 1.382700e-02, -1.628234e+00
-3.654044083200e+01, 1.339691e-02, -1.652155e+00
-3.648926374400e+01, 1.238190e-02, -1.675185e+00
-3.643808665600e+01, 1.185328e-02, -1.697635e+00
-3.638690956800e+01, 1.158271e-02, -1.720414e+00
-3.633573248000e+01, 1.071471e-02, -1.743358e+00
-3.628455539200e+01, 1.064590e-02, -1.765144e+00
-3.623337830400e+01, 9.993725e-03, -1.788697e+00
-3.618220121600e+01, 9.427570e-03, -1.810616e+00
-3.613102412800e+01, 9.139801e-03, -1.833544e+00
-3.607984704000e+01, 8.475117e-03, -1.855666e+00
-3.602866995200e+01, 8.071614e-03, -1.878343e+00
-3.597749286400e+01, 8.224883e-03, -1.901662e+00
-3.592631577600e+01, 7.569582e-03, -1.924989e+00
-3.587513868800e+01, 7.386598e-03, -1.947940e+00
-3.582396160000e+01, 7.313092e-03, -1.970985e+00
-3.577278451200e+01, 6.990916e-03, -1.992943e+00
-3.572160742400e+01, 6.621820e-03, -2.013634e+00
-3.567043033600e+01, 6.893950e-03, -2.035295e+00
-3.561925324800e+01, 6.269929e-03, -2.057448e+00
-3.556807616000e+01, 7.026887e-03, -2.078069e+00
-3.551689907200e+01, 7.269301e-03, -2.100825e+00
-3.546572198400e+01, 5.955572e-03, -2.123268e+00
-3.541454489600e+01, 6.826699e-03, -2.145906e+00
-3.536336780800e+01, 6.340307e-03, -2.171993e+00
-3.531219072000e+01, 6.660919e-03, -2.193255e+00
-3.526101363200e+01, 7.732234e-03, -2.215190e+00
-3.520983654400e+01, 6.937741e-03, -2.238203e+00
-3.515865945600e+01, 8.775398e-03, -2.261225e+00
-3.510748236800e+01, 7.977776e-03, -2.283152e+00
-3.505630528000e+01, 8.284313e-03, -2.305735e+00
-3.500512819200e+01, 8.529855e-03, -2.328460e+00
-3.495395110400e+01, 9.917091e-03, -2.351544e+00
-3.490277401600e+01, 9.913963e-03, -2.374002e+00
-3.485159692800e+01, 1.176413e-02, -2.395053e+00
-3.480041984000e+01, 1.238033e-02, -2.417739e+00
-3.474924275200e+01, 1.315919e-02, -2.439642e+00
-3.469806566400e+01, 1.509537e-02, -2.461553e+00
-3.464688857600e+01, 1.495149e-02, -2.484309e+00
-3.459571148800e+01, 1.731151e-02, -2.506955e+00
-3.454453440000e+01, 1.883325e-02, -2.529296e+00
-3.449335731200e+01, 1.981541e-02, -2.551927e+00
-3.444218022400e+01, 2.191425e-02, -2.574354e+00
-3.439100313600e+01, 2.341409e-02, -2.595882e+00
-3.433982604800e+01, 2.541127e-02, -2.618903e+00
-3.428864896000e+01, 2.734277e-02, -2.641769e+00
-3.423747187200e+01, 2.990767e-02, -2.663085e+00
-3.418629478400e+01, 3.243660e-02, -2.686975e+00
-3.413511769600e+01, 3.459330e-02, -2.711584e+00
-3.408394060800e+01, 3.654982e-02, -2.734050e+00
-3.403276352000e+01, 3.923671e-02, -2.757017e+00
-3.398158643200e+01, 4.145441e-02, -2.779171e+00
-3.393040934400e+01, 4.384102e-02, -2.802153e+00
-3.387923225600e+01, 4.608687e-02, -2.824260e+00
-3.382805516800e+01, 4.846409e-02, -2.846327e+00
-3.377687808000e+01, 5.104776e-02, -2.868340e+00
-3.372570099200e+01, 5.330612e-02, -2.890572e+00
-3.367452390400e+01, 5.520634e-02, -2.913022e+00
-3.362334681600e+01, 5.781972e-02, -2.936028e+00
-3.357216972800e+01, 6.100864e-02, -2.958182e+00
-3.352099264000e+01, 6.392856e-02, -2.979858e+00
-3.346981555200e+01, 6.667488e-02, -3.002239e+00
-3.341863846400e+01, 6.939305e-02, -3.025033e+00
-3.336746137600e+01, 7.299329e-02, -3.047656e+00
-3.331628428800e+01, 7.703144e-02, -3.070091e+00
-3.326510720000e+01, 8.028918e-02, -3.093308e+00
-3.321393011200e+01, 8.435548e-02, -3.115649e+00
-3.316275302400e+01, 8.856880e-02, -3.138585e+00
-3.311157593600e+01, 9.281183e-02, -3.161544e+00
-3.306039884800e+01, 9.686250e-02, -3.182650e+00
-3.300922176000e+01, 1.013964e-01, -3.206836e+00
-3.295804467200e+01, 1.054565e-01, -3.231680e+00
-3.290686758400e+01, 1.114902e-01, -3.253302e+00
-3.285569049600e+01, 1.158725e-01, -3.276300e+00
-3.280451340800e+01, 1.207661e-01, -3.299165e+00
-3.275333632000e+01, 1.259272e-01, -3.320599e+00
-3.270215923200e+01, 1.309022e-01, -3.343339e+00
-3.265098214400e+01, 1.359929e-01, -3.365367e+00
-3.259980505600e+01, 1.413729e-01, -3.386285e+00
-3.254862796800e+01, 1.456034e-01, -3.409761e+00
-3.249745088000e+01, 1.519719e-01, -3.431805e+00
-3.244627379200e+01, 1.569109e-01, -3.453669e+00
-3.239509670400e+01, 1.616950e-01, -3.476972e+00
-3.234391961600e+01, 1.681260e-01, -3.499743e+00
-3.229274252800e+01, 1.742802e-01, -3.522249e+00
-3.224156544000e+01, 1.795868e-01, -3.544981e+00
-3.219038835200e+01, 1.860147e-01, -3.567025e+00
-3.213921126400e+01, 1.932808e-01, -3.589382e+00
-3.208803417600e+01, 1.994413e-01, -3.612263e+00
-3.203685708800e+01, 2.061288e-01, -3.634494e+00
-3.198568000000e+01, 2.126708e-01, -3.656405e+00
-3.193450291200e+01, 2.194303e-01, -3.678919e+00
-3.188332582400e+01, 2.255923e-01, -3.700486e+00
-3.183214873600e+01, 2.318028e-01, -3.724125e+00
-3.178097164800e+01, 2.392129e-01, -3.749743e+00
-3.172979456000e+01, 2.459317e-01, -3.772146e+00
-3.167861747200e+01, 2.534887e-01, -3.795231e+00
-3.162744038400e+01, 2.605860e-01, -3.817087e+00
-3.157626329600e+01, 2.678647e-01, -3.839209e+00
-3.152508620800e+01, 2.759160e-01, -3.860948e+00
-3.147390912000e+01, 2.830289e-01, -3.882711e+00
-3.142273203200e+01, 2.906641e-01, -3.906186e+00
-3.137155494400e+01, 2.984386e-01, -3.928816e+00
-3.132037785600e+01, 3.055890e-01, -3.951854e+00
-3.126920076800e+01, 3.136012e-01, -3.972568e+00
-3.121802368000e+01, 3.213397e-01, -3.995613e+00
-3.116684659200e+01, 3.291470e-01, -4.018877e+00
-3.111566950400e+01, 3.369262e-01, -4.040124e+00
-3.106449241600e+01, 3.453653e-01, -4.062269e+00
-3.101331532800e+01, 3.530803e-01, -4.086347e+00
-3.096213824000e+01, 3.613052e-01, -4.108516e+00
-3.091096115200e+01, 3.696881e-01, -4.130912e+00
-3.085978406400e+01, 3.776580e-01, -4.152846e+00
-3.080860697600e+01, 3.857625e-01, -4.174038e+00
-3.075742988800e+01, 3.939264e-01, -4.197748e+00
-3.070625280000e+01, 3.999273e-01, -4.220222e+00
-3.065507571200e+01, 4.091406e-01, -4.242000e+00
-3.060389862400e+01, 4.168009e-01, -4.267039e+00
-3.055272153600e+01, 4.250805e-01, -4.290280e+00
-3.050154444800e+01, 4.336354e-01, -4.313332e+00
-3.045036736000e+01, 4.413973e-01, -4.336698e+00
-3.039919027200e+01, 4.507827e-01, -4.359313e+00
-3.034801318400e+01, 4.582193e-01, -4.383101e+00
-3.029683609600e+01, 4.666069e-01, -4.405215e+00
-3.024565900800e+01, 4.752697e-01, -4.426266e+00
-3.019448192000e+01, 4.834023e-01, -4.448983e+00
-3.014330483200e+01, 4.914504e-01, -4.472098e+00
-3.009212774400e+01, 4.993985e-01, -4.494432e+00
-3.004095065600e+01, 5.075186e-01, -4.517312e+00
-2.998977356800e+01, 5.155918e-01, -4.539028e+00
-2.993859648000e+01, 5.235899e-01, -4.560634e+00
-2.988741939200e+01, 5.312064e-01, -4.582952e+00
-2.983624230400e+01, 5.389902e-01, -4.606232e+00
-2.978506521600e+01, 5.461219e-01, -4.628416e+00
-2.973388812800e+01, 5.540011e-01, -4.650906e+00
-2.968271104000e+01, 5.613721e-01, -4.673177e+00
-2.963153395200e+01, 5.685085e-01, -4.696934e+00
-2.958035686400e+01, 5.757778e-01, -4.720198e+00
-2.952917977600e+01, 5.829657e-01, -4.741209e+00
-2.947800268800e+01, 5.886773e-01, -4.764505e+00
-2.942682560000e+01, 5.958684e-01, -4.788832e+00
-2.937564851200e+01, 6.020195e-01, -4.812987e+00
-2.932447142400e+01, 6.085991e-01, -4.835071e+00
-2.927329433600e+01, 6.140229e-01, -4.856896e+00
-2.922211724800e+01, 6.193060e-01, -4.879909e+00
-2.917094016000e+01, 6.250082e-01, -4.902634e+00
-2.911976307200e+01, 6.294514e-01, -4.925773e+00
-2.906858598400e+01, 6.340276e-01, -4.946980e+00
-2.901740889600e+01, 6.383582e-01, -4.969587e+00
-2.896623180800e+01, 6.420929e-01, -4.993305e+00
-2.891505472000e+01, 6.457682e-01, -5.015693e+00
-2.886387763200e+01, 6.483425e-01, -5.038558e+00
-2.881270054400e+01, 6.509856e-01, -5.061079e+00
-2.876152345600e+01, 6.525480e-01, -5.083764e+00
-2.871034636800e+01, 6.535568e-01, -5.106637e+00
-2.865916928000e+01, 6.539681e-01, -5.129385e+00
-2.860799219200e+01, 6.539822e-01, -5.151155e+00
-2.855681510400e+01, 6.529249e-01, -5.173974e+00
-2.850563801600e+01, 6.516159e-01, -5.197417e+00
-2.845446092800e+01, 6.492449e-01, -5.219188e+00
-2.840328384000e+01, 6.461420e-01, -5.241717e+00
-2.835210675200e+01, 6.420679e-01, -5.263839e+00
-2.830092966400e+01, 6.373807e-01, -5.287353e+00
-2.824975257600e+01, 6.316112e-01, -5.312470e+00
-2.819857548800e+01, 6.256823e-01, -5.335492e+00
-2.814739840000e+01, 6.181737e-01, -5.356504e+00
-2.809622131200e+01, 6.110983e-01, -5.378837e+00
-2.804504422400e+01, 6.035725e-01, -5.402015e+00
-2.799386713600e+01, 5.947471e-01, -5.424059e+00
-2.794269004800e+01, 5.858872e-01, -5.446807e+00
-2.789151296000e+01, 5.759811e-01, -5.469727e+00
-2.784033587200e+01, 5.658747e-01, -5.492897e+00
-2.778915878400e+01, 5.558841e-01, -5.515723e+00
-2.773798169600e+01, 5.449599e-01, -5.537556e+00
-2.768680460800e+01, 5.344422e-01, -5.559686e+00
-2.763562752000e+01, 5.237822e-01, -5.581683e+00
-2.758445043200e+01, 5.133694e-01, -5.603735e+00
-2.753327334400e+01, 5.027110e-01, -5.625552e+00
-2.748209625600e+01, 4.918821e-01, -5.648027e+00
-2.743091916800e+01, 4.813066e-01, -5.671165e+00
-2.737974208000e+01, 4.716225e-01, -5.693952e+00
-2.732856499200e+01, 4.612659e-01, -5.717076e+00
-2.727738790400e+01, 4.515819e-01, -5.739229e+00
-2.722621081600e+01, 4.414662e-01, -5.760491e+00
-2.717503372800e+01, 4.309985e-01, -5.783247e+00
-2.712385664000e+01, 4.205607e-01, -5.804931e+00
-2.707267955200e+01, 4.108000e-01, -5.827038e+00
-2.702150246400e+01, 3.996645e-01, -5.853156e+00
-2.697032537600e+01, 3.892720e-01, -5.875810e+00
-2.691914828800e+01, 3.788122e-01, -5.899293e+00
-2.686797120000e+01, 3.682821e-01, -5.920750e+00
-2.681679411200e+01, 3.575345e-01, -5.941997e+00
-2.676561702400e+01, 3.468135e-01, -5.964510e+00
-2.671443993600e+01, 3.363553e-01, -5.987063e+00
-2.666326284800e+01, 3.264945e-01, -6.009763e+00
-2.661208576000e+01, 3.157345e-01, -6.032285e+00
-2.656090867200e+01, 3.058174e-01, -6.054540e+00
-2.650973158400e+01, 2.960019e-01, -6.077061e+00
-2.645855449600e+01, 2.861677e-01, -6.100161e+00
-2.640737740800e+01, 2.768121e-01, -6.121829e+00
-2.635620032000e+01, 2.671546e-01, -6.142966e+00
-2.630502323200e+01, 2.587077e-01, -6.165558e+00
-2.625384614400e+01, 2.499479e-01, -6.188133e+00
-2.620266905600e+01, 2.416730e-01, -6.210443e+00
-2.615149196800e+01, 2.346383e-01, -6.232925e+00
-2.610031488000e+01, 2.266855e-01, -6.256119e+00
-2.604913779200e+01, 2.203687e-01, -6.278726e+00
-2.599796070400e+01, 2.141081e-01, -6.301552e+00
-2.594678361600e+01, 2.075739e-01, -6.323229e+00
-2.589560652800e+01, 2.013884e-01, -6.346422e+00
-2.584442944000e+01, 1.959114e-01, -6.371227e+00
-2.579325235200e+01, 1.918780e-01, -6.393013e+00
-2.574207526400e+01, 1.855048e-01, -6.414869e+00
-2.569089817600e+01, 1.800857e-01, -6.437093e+00
-2.563972108800e+01, 1.748589e-01, -6.459942e+00
-2.558854400000e+01, 1.708864e-01, -6.482331e+00
-2.553736691200e+01, 1.650857e-01, -6.505164e+00
-2.548618982400e+01, 1.604579e-01, -6.526325e+00
-2.543501273600e+01, 1.568076e-01, -6.548893e+00
-2.538383564800e+01, 1.528148e-01, -6.570640e+00
-2.533265856000e+01, 1.476444e-01, -6.593489e+00
-2.528148147200e+01, 1.441833e-01, -6.615150e+00
-2.523030438400e+01, 1.407223e-01, -6.638078e+00
-2.517912729600e+01, 1.370251e-01, -6.661686e+00
-2.512795020800e+01, 1.339613e-01, -6.684144e+00
-2.507677312000e+01, 1.303313e-01, -6.707229e+00
-2.502559603200e+01, 1.275584e-01, -6.728444e+00
-2.497441894400e+01, 1.240332e-01, -6.751536e+00
-2.492324185600e+01, 1.214511e-01, -6.773415e+00
-2.487206476800e+01, 1.192616e-01, -6.795022e+00
-2.482088768000e+01, 1.167108e-01, -6.817316e+00
-2.476971059200e+01, 1.143523e-01, -6.840650e+00
-2.471853350400e+01, 1.130886e-01, -6.863210e+00
-2.466735641600e+01, 1.107239e-01, -6.887467e+00
-2.461617932800e+01, 1.089238e-01, -6.911560e+00
-2.456500224000e+01, 1.076679e-01, -6.933331e+00
-2.451382515200e+01, 1.058365e-01, -6.956000e+00
-2.446264806400e+01, 1.043148e-01, -6.978553e+00
-2.441147097600e+01, 1.041912e-01, -7.000167e+00
-2.436029388800e+01, 1.028368e-01, -7.023696e+00
-2.430911680000e+01, 1.023895e-01, -7.046038e+00
-2.425793971200e+01, 1.012588e-01, -7.067996e+00
-2.420676262400e+01, 9.989502e-02, -7.091776e+00
-2.415558553600e+01, 1.007646e-01, -7.112514e+00
-2.410440844800e+01, 1.006066e-01, -7.136263e+00
-2.405323136000e+01, 1.006926e-01, -7.157517e+00
-2.400205427200e+01, 1.011884e-01, -7.179499e+00
-2.395087718400e+01, 1.011087e-01, -7.202270e+00
-2.389970009600e+01, 1.022425e-01, -7.226191e+00
-2.384852300800e+01, 1.028493e-01, -7.248993e+00
-2.379734592000e+01, 1.042913e-01, -7.272101e+00
-2.374616883200e+01, 1.066341e-01, -7.293879e+00
-2.369499174400e+01, 1.080902e-01, -7.315743e+00
-2.364381465600e+01, 1.101093e-01, -7.337388e+00
-2.359263756800e+01, 1.129291e-01, -7.360113e+00
-2.354146048000e+01, 1.147558e-01, -7.383205e+00
-2.349028339200e+01, 1.176851e-01, -7.406070e+00
-2.343910630400e+01, 1.203345e-01, -7.431594e+00
-2.338792921600e+01, 1.232137e-01, -7.454537e+00
-2.333675212800e+01, 1.264261e-01, -7.478106e+00
-2.328557504000e+01, 1.299043e-01, -7.500783e+00
-2.323439795200e+01, 1.335578e-01, -7.523375e+00
-2.318322086400e+01, 1.372894e-01, -7.544903e+00
-2.313204377600e+01, 1.407473e-01, -7.568143e+00
-2.308086668800e+01, 1.445915e-01, -7.590907e+00
-2.302968960000e+01, 1.495086e-01, -7.613514e+00
-2.297851251200e+01, 1.532981e-01, -7.636027e+00
-2.292733542400e+01, 1.566903e-01, -7.659283e+00
-2.287615833600e+01, 1.615339e-01, -7.680858e+00
-2.282498124800e+01, 1.657363e-01, -7.702550e+00
-2.277380416000e+01, 1.710053e-01, -7.725001e+00
-2.272262707200e+01, 1.745618e-01, -7.747882e+00
-2.267144998400e+01, 1.790535e-01, -7.769660e+00
-2.262027289600e+01, 1.840675e-01, -7.791618e+00
-2.256909580800e+01, 1.905986e-01, -7.814632e+00
-2.251791872000e+01, 1.965917e-01, -7.837794e+00
-2.246674163200e+01, 2.028898e-01, -7.859768e+00
-2.241556454400e+01, 2.088423e-01, -7.882727e+00
-2.236438745600e+01, 2.156565e-01, -7.904364e+00
-2.231321036800e+01, 2.219451e-01, -7.928598e+00
-2.226203328000e+01, 2.284716e-01, -7.953692e+00
-2.221085619200e+01, 2.355829e-01, -7.975399e+00
-2.215967910400e+01, 2.433167e-01, -7.997428e+00
-2.210850201600e+01, 2.508378e-01, -8.020926e+00
-2.205732492800e+01, 2.588813e-01, -8.042282e+00
-2.200614784000e+01, 2.671937e-01, -8.064647e+00
-2.195497075200e+01, 2.759081e-01, -8.087074e+00
-2.190379366400e+01, 2.853936e-01, -8.108344e+00
-2.185261657600e+01, 2.949212e-01, -8.131850e+00
-2.180143948800e+01, 3.034480e-01, -8.154669e+00
-2.175026240000e+01, 3.137295e-01, -8.176979e+00
-2.169908531200e+01, 3.229005e-01, -8.200266e+00
-2.164790822400e+01, 3.324063e-01, -8.223483e+00
-2.159673113600e+01, 3.424907e-01, -8.245457e+00
-2.154555404800e+01, 3.524422e-01, -8.269034e+00
-2.149437696000e+01, 3.623140e-01, -8.290921e+00
-2.144319987200e+01, 3.722702e-01, -8.313380e+00
-2.139202278400e+01, 3.812098e-01, -8.336839e+00
-2.134084569600e+01, 3.921763e-01, -8.358469e+00
-2.128966860800e+01, 4.003011e-01, -8.380583e+00
-2.123849152000e+01, 4.108625e-01, -8.402260e+00
-2.118731443200e+01, 4.214099e-01, -8.424836e+00
