% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 52.20 s, time offset 26.10 s, Precision acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2023-10-23 T 09:49:54 -0400
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-4.027636825600e+01, 4.931176e-03, 4.341015e-01
-4.022519116800e+01, 5.556761e-03, 4.111425e-01
-4.017401408000e+01, 6.581157e-03, 3.875188e-01
-4.012283699200e+01, 7.733798e-03, 3.661551e-01
-4.007165990400e+01, 8.151376e-03, 3.440641e-01
-4.002048281600e+01, 9.652781e-03, 3.219262e-01
-3.996930572800e+01, 1.175631e-02, 2.994364e-01
-3.991812864000e+01, 1.216763e-02, 2.771656e-01
-3.986695155200e+01, 1.291677e-02, 2.550355e-01
-3.981577446400e+01, 1.411008e-02, 2.321312e-01
-3.976459737600e+01, 1.466059e-02, 2.084137e-01
-3.971342028800e+01, 1.612759e-02, 1.853062e-01
-3.966224320000e+01, 1.728336e-02, 1.633247e-01
-3.961106611200e+01, 1.882073e-02, 1.410617e-01
-3.955988902400e+01, 2.028148e-02, 1.189316e-01
-3.950871193600e+01, 2.080071e-02, 9.723160e-02
-3.945753484800e+01, 2.217700e-02, 7.431953e-02
-3.940635776000e+01, 2.359395e-02, 5.185320e-02
-3.935518067200e+01, 2.439001e-02, 2.874564e-02
-3.930400358400e+01, 2.600245e-02, 5.950880e-03
-3.925282649600e+01, 2.774471e-02, -1.657019e-02
-3.920164940800e+01, 2.897398e-02, -3.813724e-02
-3.915047232000e+01, 3.055828e-02, -6.072869e-02
-3.909929523200e+01, 3.190641e-02, -8.662793e-02
-3.904811814400e+01, 3.286200e-02, -1.085156e-01
-3.899694105600e+01, 3.469496e-02, -1.302234e-01
-3.894576396800e+01, 3.576315e-02, -1.538080e-01
-3.889458688000e+01, 3.729739e-02, -1.758442e-01
-3.884340979200e+01, 3.915226e-02, -1.981229e-01
-3.879223270400e+01, 4.027987e-02, -2.202920e-01
-3.874105561600e+01, 4.184853e-02, -2.424065e-01
-3.868987852800e+01, 4.362832e-02, -2.651152e-01
-3.863870144000e+01, 4.461361e-02, -2.881055e-01
-3.858752435200e+01, 4.602275e-02, -3.099932e-01
-3.853634726400e+01, 4.748974e-02, -3.326237e-01
-3.848517017600e+01, 4.871902e-02, -3.555358e-01
-3.843399308800e+01, 4.988730e-02, -3.783071e-01
-3.838281600000e+01, 5.174060e-02, -4.009298e-01
-3.833163891200e+01, 5.378000e-02, -4.227862e-01
-3.828046182400e+01, 5.480596e-02, -4.445253e-01
-3.822928473600e+01, 5.606339e-02, -4.681177e-01
-3.817810764800e+01, 5.700959e-02, -4.899428e-01
-3.812693056000e+01, 5.868146e-02, -5.119556e-01
-3.807575347200e+01, 6.000145e-02, -5.348285e-01
-3.802457638400e+01, 6.126200e-02, -5.569742e-01
-3.797339929600e+01, 6.324354e-02, -5.793702e-01
-3.792222220800e+01, 6.444310e-02, -6.035725e-01
-3.787104512000e+01, 6.574432e-02, -6.264220e-01
-3.781986803200e+01, 6.666393e-02, -6.490291e-01
-3.776869094400e+01, 6.773838e-02, -6.714094e-01
-3.771751385600e+01, 6.954162e-02, -6.925151e-01
-3.766633676800e+01, 7.052849e-02, -7.158885e-01
-3.761515968000e+01, 7.183283e-02, -7.387146e-01
-3.756398259200e+01, 7.357978e-02, -7.609698e-01
-3.751280550400e+01, 7.440399e-02, -7.833892e-01
-3.746162841600e+01, 7.591008e-02, -8.060510e-01
-3.741045132800e+01, 7.709088e-02, -8.287520e-01
-3.735927424000e+01, 7.795262e-02, -8.512808e-01
-3.730809715200e+01, 7.890038e-02, -8.732311e-01
-3.725692006400e+01, 8.025790e-02, -8.945401e-01
-3.720574297600e+01, 8.091320e-02, -9.180934e-01
-3.715456588800e+01, 8.138083e-02, -9.399576e-01
-3.710338880000e+01, 8.201736e-02, -9.630495e-01
-3.705221171200e+01, 8.242712e-02, -9.853203e-01
-3.700103462400e+01, 8.329355e-02, -1.007075e+00
-3.694985753600e+01, 8.313247e-02, -1.029182e+00
-3.689868044800e+01, 8.263669e-02, -1.052281e+00
-3.684750336000e+01, 8.294166e-02, -1.074075e+00
-3.679632627200e+01, 8.217845e-02, -1.097410e+00
-3.674514918400e+01, 8.180466e-02, -1.121088e+00
-3.669397209600e+01, 8.118846e-02, -1.146291e+00
-3.664279500800e+01, 8.015937e-02, -1.169516e+00
-3.659161792000e+01, 7.930076e-02, -1.192029e+00
-3.654044083200e+01, 7.790570e-02, -1.215246e+00
-3.648926374400e+01, 7.610089e-02, -1.238276e+00
-3.643808665600e+01, 7.477152e-02, -1.260875e+00
-3.638690956800e+01, 7.253505e-02, -1.283826e+00
-3.633573248000e+01, 7.067081e-02, -1.307043e+00
-3.628455539200e+01, 6.828576e-02, -1.330221e+00
-3.623337830400e+01, 6.631673e-02, -1.352281e+00
-3.618220121600e+01, 6.449941e-02, -1.374771e+00
-3.613102412800e+01, 6.278843e-02, -1.396400e+00
-3.607984704000e+01, 6.041434e-02, -1.418554e+00
-3.602866995200e+01, 5.821071e-02, -1.441904e+00
-3.597749286400e+01, 5.656073e-02, -1.463737e+00
-3.592631577600e+01, 5.377218e-02, -1.485906e+00
-3.587513868800e+01, 5.120728e-02, -1.509483e+00
-3.582396160000e+01, 4.934304e-02, -1.532074e+00
-3.577278451200e+01, 4.722231e-02, -1.554306e+00
-3.572160742400e+01, 4.580379e-02, -1.577171e+00
-3.567043033600e+01, 4.368306e-02, -1.599989e+00
-3.561925324800e+01, 4.205184e-02, -1.622823e+00
-3.556807616000e+01, 3.985917e-02, -1.645798e+00
-3.551689907200e+01, 3.794800e-02, -1.670141e+00
-3.546572198400e+01, 3.622764e-02, -1.691794e+00
-3.541454489600e+01, 3.459956e-02, -1.714917e+00
-3.536336780800e+01, 3.264460e-02, -1.737688e+00
-3.531219072000e+01, 3.146381e-02, -1.760436e+00
-3.526101363200e+01, 2.942128e-02, -1.783309e+00
-3.520983654400e+01, 2.773220e-02, -1.804251e+00
-3.515865945600e+01, 2.601340e-02, -1.826881e+00
-3.510748236800e+01, 2.448228e-02, -1.849301e+00
-3.505630528000e+01, 2.281197e-02, -1.872025e+00
-3.500512819200e+01, 2.137156e-02, -1.894014e+00
-3.495395110400e+01, 1.971532e-02, -1.918123e+00
-3.490277401600e+01, 1.866277e-02, -1.941136e+00
-3.485159692800e+01, 1.699715e-02, -1.963611e+00
-3.480041984000e+01, 1.548167e-02, -1.986531e+00
-3.474924275200e+01, 1.440410e-02, -2.007628e+00
-3.469806566400e+01, 1.301374e-02, -2.027936e+00
-3.464688857600e+01, 1.195181e-02, -2.050137e+00
-3.459571148800e+01, 1.150921e-02, -2.071978e+00
-3.454453440000e+01, 9.796666e-03, -2.094874e+00
-3.449335731200e+01, 9.192976e-03, -2.116746e+00
-3.444218022400e+01, 8.504832e-03, -2.139697e+00
-3.439100313600e+01, 7.339679e-03, -2.163556e+00
-3.433982604800e+01, 7.541431e-03, -2.186866e+00
-3.428864896000e+01, 6.027514e-03, -2.208410e+00
-3.423747187200e+01, 4.654355e-03, -2.231377e+00
-3.418629478400e+01, 5.398801e-03, -2.253538e+00
-3.413511769600e+01, 3.060676e-03, -2.275918e+00
-3.408394060800e+01, 3.310910e-03, -2.298440e+00
-3.403276352000e+01, 3.489202e-03, -2.321516e+00
-3.398158643200e+01, 1.456050e-03, -2.343403e+00
-3.393040934400e+01, 2.264619e-03, -2.366511e+00
-3.387923225600e+01, 9.962446e-04, -2.388625e+00
-3.382805516800e+01, -8.914590e-05, -2.410810e+00
-3.377687808000e+01, 1.055675e-03, -2.433754e+00
-3.372570099200e+01, -1.022832e-03, -2.456173e+00
-3.367452390400e+01, -2.971530e-04, -2.478108e+00
-3.362334681600e+01, -7.710339e-04, -2.501395e+00
-3.357216972800e+01, -2.216136e-03, -2.524589e+00
-3.352099264000e+01, -1.490457e-03, -2.545968e+00
-3.346981555200e+01, -2.360021e-03, -2.568825e+00
-3.341863846400e+01, -2.952763e-03, -2.590424e+00
-3.336746137600e+01, -2.317793e-03, -2.612945e+00
-3.331628428800e+01, -3.570528e-03, -2.635786e+00
-3.326510720000e+01, -3.506406e-03, -2.657213e+00
-3.321393011200e+01, -3.873937e-03, -2.681126e+00
-3.316275302400e+01, -4.396301e-03, -2.705617e+00
-3.311157593600e+01, -4.105403e-03, -2.727959e+00
-3.306039884800e+01, -3.894268e-03, -2.750519e+00
-3.300922176000e+01, -5.040653e-03, -2.773063e+00
-3.295804467200e+01, -4.444783e-03, -2.795444e+00
-3.290686758400e+01, -4.832646e-03, -2.817738e+00
-3.285569049600e+01, -4.518290e-03, -2.839821e+00
-3.280451340800e+01, -4.377533e-03, -2.862671e+00
-3.275333632000e+01, -4.213317e-03, -2.884199e+00
-3.270215923200e+01, -3.572092e-03, -2.906915e+00
-3.265098214400e+01, -3.828582e-03, -2.929553e+00
-3.259980505600e+01, -3.045036e-03, -2.952223e+00
-3.254862796800e+01, -2.710348e-03, -2.973681e+00
-3.249745088000e+01, -2.472626e-03, -2.996507e+00
-3.244627379200e+01, -1.543632e-03, -3.018864e+00
-3.239509670400e+01, -1.562399e-03, -3.042073e+00
-3.234391961600e+01, -8.429762e-04, -3.064516e+00
-3.229274252800e+01, -2.080071e-04, -3.086325e+00
-3.224156544000e+01, 5.989979e-04, -3.109394e+00
-3.219038835200e+01, 1.238659e-03, -3.132368e+00
-3.213921126400e+01, 2.779163e-03, -3.155265e+00
-3.208803417600e+01, 2.710348e-03, -3.176362e+00
-3.203685708800e+01, 3.728488e-03, -3.199861e+00
-3.198568000000e+01, 4.990607e-03, -3.224228e+00
-3.193450291200e+01, 5.351882e-03, -3.247726e+00
-3.188332582400e+01, 6.753193e-03, -3.269215e+00
-3.183214873600e+01, 7.172335e-03, -3.292158e+00
-3.178097164800e+01, 8.514216e-03, -3.314476e+00
-3.172979456000e+01, 9.627758e-03, -3.335996e+00
-3.167861747200e+01, 9.644961e-03, -3.358807e+00
-3.162744038400e+01, 1.154518e-02, -3.380858e+00
-3.157626329600e+01, 1.178759e-02, -3.403215e+00
-3.152508620800e+01, 1.298402e-02, -3.426213e+00
-3.147390912000e+01, 1.479509e-02, -3.447898e+00
-3.142273203200e+01, 1.585702e-02, -3.469308e+00
-3.137155494400e+01, 1.759771e-02, -3.492698e+00
-3.132037785600e+01, 1.917263e-02, -3.514398e+00
-3.126920076800e+01, 1.989674e-02, -3.538037e+00
-3.121802368000e+01, 2.177819e-02, -3.560401e+00
-3.116684659200e+01, 2.342035e-02, -3.582320e+00
-3.111566950400e+01, 2.451512e-02, -3.604912e+00
-3.106449241600e+01, 2.657486e-02, -3.626815e+00
-3.101331532800e+01, 2.823266e-02, -3.649125e+00
-3.096213824000e+01, 3.000620e-02, -3.671842e+00
-3.091096115200e+01, 3.209253e-02, -3.692963e+00
-3.085978406400e+01, 3.388326e-02, -3.715617e+00
-3.080860697600e+01, 3.637466e-02, -3.741305e+00
-3.075742988800e+01, 3.821075e-02, -3.764131e+00
-3.070625280000e+01, 4.063958e-02, -3.787121e+00
-3.065507571200e+01, 4.260549e-02, -3.810323e+00
-3.060389862400e+01, 4.454324e-02, -3.832625e+00
-3.055272153600e+01, 4.693610e-02, -3.854364e+00
-3.050154444800e+01, 4.941811e-02, -3.876377e+00
-3.045036736000e+01, 5.189074e-02, -3.899015e+00
-3.039919027200e+01, 5.489355e-02, -3.922850e+00
-3.034801318400e+01, 5.671243e-02, -3.945958e+00
-3.029683609600e+01, 6.011093e-02, -3.966836e+00
-3.024565900800e+01, 6.211749e-02, -3.990968e+00
-3.019448192000e+01, 6.488101e-02, -4.013529e+00
-3.014330483200e+01, 6.692042e-02, -4.035549e+00
-3.009212774400e+01, 6.959480e-02, -4.057366e+00
-3.004095065600e+01, 7.288851e-02, -4.079043e+00
-2.998977356800e+01, 7.549094e-02, -4.102604e+00
-2.993859648000e+01, 7.866109e-02, -4.124719e+00
-2.988741939200e+01, 8.155286e-02, -4.146262e+00
-2.983624230400e+01, 8.480747e-02, -4.168361e+00
-2.978506521600e+01, 8.836392e-02, -4.191218e+00
-2.973388812800e+01, 9.117593e-02, -4.214146e+00
-2.968271104000e+01, 9.445087e-02, -4.236213e+00
-2.963153395200e+01, 9.809490e-02, -4.259274e+00
-2.958035686400e+01, 1.009945e-01, -4.284118e+00
-2.952917977600e+01, 1.045728e-01, -4.307694e+00
-2.947800268800e+01, 1.088253e-01, -4.330849e+00
-2.942682560000e+01, 1.119516e-01, -4.353847e+00
-2.937564851200e+01, 1.159272e-01, -4.377033e+00
-2.932447142400e+01, 1.192663e-01, -4.399413e+00
-2.927329433600e+01, 1.226835e-01, -4.422544e+00
-2.922211724800e+01, 1.264151e-01, -4.445026e+00
-2.917094016000e+01, 1.311837e-01, -4.466194e+00
-2.911976307200e+01, 1.348840e-01, -4.489333e+00
-2.906858598400e+01, 1.387595e-01, -4.510783e+00
-2.901740889600e+01, 1.421877e-01, -4.533585e+00
-2.896623180800e+01, 1.457395e-01, -4.554973e+00
-2.891505472000e+01, 1.507535e-01, -4.576336e+00
-2.886387763200e+01, 1.539315e-01, -4.599311e+00
-2.881270054400e+01, 1.580635e-01, -4.622356e+00
-2.876152345600e+01, 1.629853e-01, -4.644298e+00
-2.871034636800e+01, 1.667372e-01, -4.666507e+00
-2.865916928000e+01, 1.724692e-01, -4.689653e+00
-2.860799219200e+01, 1.758192e-01, -4.712245e+00
-2.855681510400e+01, 1.804673e-01, -4.735517e+00
-2.850563801600e+01, 1.853844e-01, -4.757983e+00
-2.845446092800e+01, 1.907816e-01, -4.781833e+00
-2.840328384000e+01, 1.956440e-01, -4.806700e+00
-2.835210675200e+01, 2.006612e-01, -4.828408e+00
-2.830092966400e+01, 2.050121e-01, -4.850953e+00
-2.824975257600e+01, 2.104469e-01, -4.872809e+00
-2.819857548800e+01, 2.150184e-01, -4.895424e+00
-2.814739840000e+01, 2.196102e-01, -4.918219e+00
-2.809622131200e+01, 2.241144e-01, -4.940544e+00
-2.804504422400e+01, 2.286061e-01, -4.962768e+00
-2.799386713600e+01, 2.329695e-01, -4.986056e+00
-2.794269004800e+01, 2.384841e-01, -5.009499e+00
-2.789151296000e+01, 2.430508e-01, -5.032169e+00
-2.784033587200e+01, 2.485044e-01, -5.055816e+00
-2.778915878400e+01, 2.529820e-01, -5.078040e+00
-2.773798169600e+01, 2.576973e-01, -5.101171e+00
-2.768680460800e+01, 2.625222e-01, -5.125045e+00
-2.763562752000e+01, 2.669279e-01, -5.146456e+00
-2.758445043200e+01, 2.720749e-01, -5.169571e+00
-2.753327334400e+01, 2.769779e-01, -5.191185e+00
-2.748209625600e+01, 2.815869e-01, -5.213589e+00
-2.743091916800e+01, 2.867042e-01, -5.235469e+00
-2.737974208000e+01, 2.912850e-01, -5.259045e+00
-2.732856499200e+01, 2.961239e-01, -5.281512e+00
-2.727738790400e+01, 3.002747e-01, -5.305433e+00
-2.722621081600e+01, 3.047023e-01, -5.329791e+00
-2.717503372800e+01, 3.091330e-01, -5.351108e+00
-2.712385664000e+01, 3.139015e-01, -5.373387e+00
-2.707267955200e+01, 3.177504e-01, -5.395744e+00
-2.702150246400e+01, 3.225956e-01, -5.417295e+00
-2.697032537600e+01, 3.261567e-01, -5.438979e+00
-2.691914828800e+01, 3.303997e-01, -5.462736e+00
-2.686797120000e+01, 3.351245e-01, -5.485953e+00
-2.681679411200e+01, 3.385542e-01, -5.508498e+00
-2.676561702400e+01, 3.436919e-01, -5.530581e+00
-2.671443993600e+01, 3.466915e-01, -5.552711e+00
-2.666326284800e+01, 3.504701e-01, -5.575678e+00
-2.661208576000e+01, 3.546427e-01, -5.598496e+00
-2.656090867200e+01, 3.576033e-01, -5.620391e+00
-2.650973158400e+01, 3.617650e-01, -5.643241e+00
-2.645855449600e+01, 3.643909e-01, -5.665871e+00
-2.640737740800e+01, 3.674281e-01, -5.688768e+00
-2.635620032000e+01, 3.708642e-01, -5.711039e+00
-2.630502323200e+01, 3.724547e-01, -5.732997e+00
-2.625384614400e+01, 3.748757e-01, -5.755017e+00
-2.620266905600e+01, 3.767306e-01, -5.777030e+00
-2.615149196800e+01, 3.779880e-01, -5.799496e+00
-2.610031488000e+01, 3.801932e-01, -5.821525e+00
-2.604913779200e+01, 3.805686e-01, -5.845062e+00
-2.599796070400e+01, 3.814115e-01, -5.868287e+00
-2.594678361600e+01, 3.818322e-01, -5.890120e+00
-2.589560652800e+01, 3.814882e-01, -5.913384e+00
-2.584442944000e+01, 3.807250e-01, -5.934521e+00
-2.579325235200e+01, 3.803809e-01, -5.957058e+00
-2.574207526400e+01, 3.783399e-01, -5.980377e+00
-2.569089817600e+01, 3.764585e-01, -6.001295e+00
-2.563972108800e+01, 3.744879e-01, -6.024879e+00
-2.558854400000e+01, 3.716461e-01, -6.047306e+00
-2.553736691200e+01, 3.680256e-01, -6.070039e+00
-2.548618982400e+01, 3.645020e-01, -6.092388e+00
-2.543501273600e+01, 3.601025e-01, -6.115534e+00
-2.538383564800e+01, 3.552824e-01, -6.137625e+00
-2.533265856000e+01, 3.502574e-01, -6.160897e+00
-2.528148147200e+01, 3.440703e-01, -6.182753e+00
-2.523030438400e+01, 3.396553e-01, -6.204360e+00
-2.517912729600e+01, 3.335198e-01, -6.226763e+00
-2.512795020800e+01, 3.263460e-01, -6.249621e+00
-2.507677312000e+01, 3.209628e-01, -6.272181e+00
-2.502559603200e+01, 3.139953e-01, -6.295116e+00
-2.497441894400e+01, 3.073156e-01, -6.317332e+00
-2.492324185600e+01, 3.014711e-01, -6.339251e+00
-2.487206476800e+01, 2.950041e-01, -6.363626e+00
-2.482088768000e+01, 2.879522e-01, -6.387132e+00
-2.476971059200e+01, 2.819231e-01, -6.409989e+00
-2.471853350400e+01, 2.755359e-01, -6.431760e+00
-2.466735641600e+01, 2.695475e-01, -6.453655e+00
-2.461617932800e+01, 2.633589e-01, -6.476302e+00
-2.456500224000e+01, 2.571484e-01, -6.499276e+00
-2.451382515200e+01, 2.516401e-01, -6.521516e+00
-2.446264806400e+01, 2.450339e-01, -6.542707e+00
-2.441147097600e+01, 2.387077e-01, -6.565463e+00
-2.436029388800e+01, 2.332245e-01, -6.588446e+00
-2.430911680000e+01, 2.264650e-01, -6.610576e+00
-2.425793971200e+01, 2.211835e-01, -6.632909e+00
-2.420676262400e+01, 2.150637e-01, -6.655383e+00
-2.415558553600e+01, 2.087109e-01, -6.677982e+00
-2.410440844800e+01, 2.024550e-01, -6.701606e+00
-2.405323136000e+01, 1.961053e-01, -6.723353e+00
-2.400205427200e+01, 1.890003e-01, -6.745577e+00
-2.395087718400e+01, 1.827694e-01, -6.767300e+00
-2.389970009600e+01, 1.761163e-01, -6.789767e+00
-2.384852300800e+01, 1.705142e-01, -6.811998e+00
-2.379734592000e+01, 1.641583e-01, -6.834590e+00
-2.374616883200e+01, 1.579791e-01, -6.858057e+00
-2.369499174400e+01, 1.531104e-01, -6.880985e+00
-2.364381465600e+01, 1.469297e-01, -6.905969e+00
-2.359263756800e+01, 1.420861e-01, -6.926973e+00
-2.354146048000e+01, 1.376569e-01, -6.948681e+00
-2.349028339200e+01, 1.327695e-01, -6.971538e+00
-2.343910630400e+01, 1.275396e-01, -6.993723e+00
-2.338792921600e+01, 1.235234e-01, -7.016315e+00
-2.333675212800e+01, 1.190536e-01, -7.039547e+00
-2.328557504000e+01, 1.153657e-01, -7.062350e+00
-2.323439795200e+01, 1.120611e-01, -7.084738e+00
-2.318322086400e+01, 1.079573e-01, -7.107627e+00
-2.313204377600e+01, 1.047621e-01, -7.129718e+00
-2.308086668800e+01, 1.015825e-01, -7.151723e+00
-2.302968960000e+01, 9.818405e-02, -7.174072e+00
-2.297851251200e+01, 9.542991e-02, -7.201238e+00
-2.292733542400e+01, 9.243961e-02, -7.224916e+00
-2.287615833600e+01, 8.914903e-02, -7.248321e+00
-2.282498124800e+01, 8.670456e-02, -7.270865e+00
-2.277380416000e+01, 8.338896e-02, -7.293715e+00
-2.272262707200e+01, 8.111808e-02, -7.315032e+00
-2.267144998400e+01, 7.849062e-02, -7.338483e+00
-2.262027289600e+01, 7.622913e-02, -7.361427e+00
-2.256909580800e+01, 7.365798e-02, -7.383142e+00
-2.251791872000e+01, 7.147625e-02, -7.406695e+00
-2.246674163200e+01, 6.892073e-02, -7.433713e+00
-2.241556454400e+01, 6.724103e-02, -7.456125e+00
-2.236438745600e+01, 6.606337e-02, -7.478818e+00
-2.231321036800e+01, 6.430391e-02, -7.501221e+00
-2.226203328000e+01, 6.336241e-02, -7.522773e+00
-2.221085619200e+01, 6.210811e-02, -7.545450e+00
-2.215967910400e+01, 6.035803e-02, -7.567612e+00
-2.210850201600e+01, 5.934458e-02, -7.589820e+00
-2.205732492800e+01, 5.840308e-02, -7.612669e+00
-2.200614784000e+01, 5.778531e-02, -7.635159e+00
-2.195497075200e+01, 5.724887e-02, -7.657602e+00
-2.190379366400e+01, 5.652007e-02, -7.680600e+00
-2.185261657600e+01, 5.675153e-02, -7.701933e+00
-2.180143948800e+01, 5.593671e-02, -7.723507e+00
-2.175026240000e+01, 5.524075e-02, -7.746709e+00
-2.169908531200e+01, 5.598988e-02, -7.767948e+00
-2.164790822400e+01, 5.616661e-02, -7.790993e+00
-2.159673113600e+01, 5.662329e-02, -7.813490e+00
-2.154555404800e+01, 5.682817e-02, -7.835847e+00
-2.149437696000e+01, 5.784944e-02, -7.858173e+00
-2.144319987200e+01, 5.832801e-02, -7.882523e+00
-2.139202278400e+01, 5.908653e-02, -7.903997e+00
-2.134084569600e+01, 6.053007e-02, -7.927652e+00
-2.128966860800e+01, 6.177811e-02, -7.951635e+00
-2.123849152000e+01, 6.221758e-02, -7.974273e+00
-2.118731443200e+01, 6.338899e-02, -7.996974e+00
-2.113613734400e+01, 6.476059e-02, -8.019777e+00
-2.108496025600e+01, 6.574745e-02, -8.042650e+00
-2.103378316800e+01, 6.720194e-02, -8.064897e+00
-2.098260608000e+01, 6.863609e-02, -8.086988e+00
-2.093142899200e+01, 7.054725e-02, -8.108751e+00
-2.088025190400e+01, 7.280405e-02, -8.131639e+00
-2.082907481600e+01, 7.383314e-02, -8.154575e+00
-2.077789772800e+01, 7.614155e-02, -8.177620e+00
-2.072672064000e+01, 7.752722e-02, -8.201173e+00
-2.067554355200e+01, 7.837333e-02, -8.224156e+00
-2.062436646400e+01, 8.137301e-02, -8.246145e+00
-2.057318937600e+01, 8.369236e-02, -8.268697e+00
-2.052201228800e+01, 8.560822e-02, -8.290045e+00
-2.047083520000e+01, 8.809961e-02, -8.312692e+00
-2.041965811200e+01, 9.044712e-02, -8.335627e+00
-2.036848102400e+01, 9.266169e-02, -8.358172e+00
-2.031730393600e+01, 9.555659e-02, -8.380896e+00
-2.026612684800e+01, 9.854532e-02, -8.402674e+00
-2.021494976000e+01, 1.017342e-01, -8.425328e+00
-2.016377267200e+01, 1.046823e-01, -8.449703e+00
-2.011259558400e+01, 1.080808e-01, -8.474546e+00
-2.006141849600e+01, 1.118640e-01, -8.495425e+00
-2.001024140800e+01, 1.154877e-01, -8.517094e+00
-1.995906432000e+01, 1.191693e-01, -8.540115e+00
-1.990788723200e+01, 1.225991e-01, -8.562355e+00
-1.985671014400e+01, 1.272988e-01, -8.584587e+00
-1.980553305600e+01, 1.316325e-01, -8.607374e+00
-1.975435596800e+01, 1.356910e-01, -8.629902e+00
-1.970317888000e+01, 1.401467e-01, -8.653143e+00
-1.965200179200e+01, 1.444414e-01, -8.675476e+00
-1.960082470400e+01, 1.493741e-01, -8.696527e+00
