% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 52.20 s, time offset 24.23 s, Precision acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2023-10-23 T 09:33:54 -0400
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-1.737133776000e+01, 1.247616e-01, -1.020487e+01
-1.731619065600e+01, 1.262144e-01, -1.022992e+01
-1.726104355200e+01, 1.276745e-01, -1.025326e+01
-1.720589644800e+01, 1.290649e-01, -1.027743e+01
-1.715074934400e+01, 1.304945e-01, -1.030166e+01
-1.709560224000e+01, 1.321346e-01, -1.032537e+01
-1.704045513600e+01, 1.333203e-01, -1.035029e+01
-1.698530803200e+01, 1.339996e-01, -1.037511e+01
-1.693016092800e+01, 1.346948e-01, -1.039950e+01
-1.687501382400e+01, 1.358385e-01, -1.042442e+01
-1.681986672000e+01, 1.356759e-01, -1.044787e+01
-1.676471961600e+01, 1.368080e-01, -1.047233e+01
-1.670957251200e+01, 1.371737e-01, -1.049604e+01
-1.665442540800e+01, 1.375700e-01, -1.051992e+01
-1.659927830400e+01, 1.374466e-01, -1.054460e+01
-1.654413120000e+01, 1.375598e-01, -1.057164e+01
-1.648898409600e+01, 1.378791e-01, -1.059635e+01
-1.643383699200e+01, 1.371331e-01, -1.062120e+01
-1.637868988800e+01, 1.368573e-01, -1.064501e+01
-1.632354278400e+01, 1.365438e-01, -1.066912e+01
-1.626839568000e+01, 1.357064e-01, -1.069482e+01
-1.621324857600e+01, 1.345932e-01, -1.071928e+01
-1.615810147200e+01, 1.343987e-01, -1.074370e+01
-1.610295436800e+01, 1.336585e-01, -1.076687e+01
-1.604780726400e+01, 1.327615e-01, -1.079185e+01
-1.599266016000e+01, 1.320852e-01, -1.081618e+01
-1.593751305600e+01, 1.301854e-01, -1.084112e+01
-1.588236595200e+01, 1.281621e-01, -1.086458e+01
-1.582721884800e+01, 1.273073e-01, -1.089003e+01
-1.577207174400e+01, 1.255889e-01, -1.091369e+01
-1.571692464000e+01, 1.243726e-01, -1.093751e+01
-1.566177753600e+01, 1.236339e-01, -1.096138e+01
-1.560663043200e+01, 1.215294e-01, -1.098662e+01
-1.555148332800e+01, 1.202754e-01, -1.101091e+01
-1.549633622400e+01, 1.187355e-01, -1.103570e+01
-1.544118912000e+01, 1.170664e-01, -1.106038e+01
-1.538604201600e+01, 1.154423e-01, -1.108657e+01
-1.533089491200e+01, 1.138327e-01, -1.111032e+01
-1.527574780800e+01, 1.124539e-01, -1.113419e+01
-1.522060070400e+01, 1.101520e-01, -1.115851e+01
-1.516545360000e+01, 1.078487e-01, -1.118412e+01
-1.511030649600e+01, 1.062769e-01, -1.120866e+01
-1.505515939200e+01, 1.037515e-01, -1.123256e+01
-1.500001228800e+01, 1.015657e-01, -1.125570e+01
-1.494486518400e+01, 9.969925e-02, -1.128097e+01
-1.488971808000e+01, 9.667748e-02, -1.130531e+01
-1.483457097600e+01, 9.444237e-02, -1.132904e+01
-1.477942387200e+01, 9.238432e-02, -1.135388e+01
-1.472427676800e+01, 9.050479e-02, -1.137933e+01
-1.466912966400e+01, 8.727113e-02, -1.140418e+01
-1.461398256000e+01, 8.496925e-02, -1.142818e+01
-1.455883545600e+01, 8.278203e-02, -1.145166e+01
-1.450368835200e+01, 7.961078e-02, -1.147747e+01
-1.444854124800e+01, 7.753386e-02, -1.150222e+01
-1.439339414400e+01, 7.568336e-02, -1.152555e+01
-1.433824704000e+01, 7.312168e-02, -1.154943e+01
-1.428309993600e+01, 7.124215e-02, -1.157335e+01
-1.422795283200e+01, 6.889673e-02, -1.160026e+01
-1.417280572800e+01, 6.740327e-02, -1.162599e+01
-1.411765862400e+01, 6.562243e-02, -1.164925e+01
-1.406251152000e+01, 6.397657e-02, -1.167319e+01
-1.400736441600e+01, 6.267179e-02, -1.169665e+01
-1.395221731200e+01, 6.064857e-02, -1.172139e+01
-1.389707020800e+01, 5.890547e-02, -1.174524e+01
-1.384192310400e+01, 5.698530e-02, -1.177048e+01
-1.378677600000e+01, 5.552522e-02, -1.179487e+01
-1.373162889600e+01, 5.297516e-02, -1.181900e+01
-1.367648179200e+01, 5.149911e-02, -1.184271e+01
-1.362133468800e+01, 4.949621e-02, -1.186743e+01
-1.356618758400e+01, 4.718417e-02, -1.189131e+01
-1.351104048000e+01, 4.587358e-02, -1.191466e+01
-1.345589337600e+01, 4.426546e-02, -1.193891e+01
-1.340074627200e+01, 4.289827e-02, -1.196358e+01
-1.334559916800e+01, 4.101003e-02, -1.198679e+01
-1.329045206400e+01, 3.965590e-02, -1.201203e+01
-1.323530496000e+01, 3.768928e-02, -1.203566e+01
-1.318015785600e+01, 3.663704e-02, -1.205876e+01
-1.312501075200e+01, 3.501150e-02, -1.208354e+01
-1.306986364800e+01, 3.422340e-02, -1.210695e+01
-1.301471654400e+01, 3.299409e-02, -1.213366e+01
-1.295956944000e+01, 3.137726e-02, -1.215976e+01
-1.290442233600e+01, 3.032066e-02, -1.218469e+01
-1.284927523200e+01, 2.995491e-02, -1.220889e+01
-1.279412812800e+01, 2.859062e-02, -1.223267e+01
-1.273898102400e+01, 2.750209e-02, -1.225762e+01
-1.268383392000e+01, 2.655289e-02, -1.228225e+01
-1.262868681600e+01, 2.569803e-02, -1.230590e+01
-1.257353971200e+01, 2.525536e-02, -1.232945e+01
-1.251839260800e+01, 2.386204e-02, -1.235343e+01
-1.246324550400e+01, 2.378947e-02, -1.237837e+01
-1.240809840000e+01, 2.304202e-02, -1.240278e+01
-1.235295129600e+01, 2.203767e-02, -1.242712e+01
-1.229780419200e+01, 2.144986e-02, -1.245035e+01
-1.224265708800e+01, 2.041213e-02, -1.247443e+01
-1.218750998400e+01, 2.008702e-02, -1.249908e+01
-1.213236288000e+01, 1.981416e-02, -1.252220e+01
-1.207721577600e+01, 1.917265e-02, -1.254733e+01
-1.202206867200e+01, 1.834972e-02, -1.257163e+01
-1.196692156800e+01, 1.820604e-02, -1.259513e+01
-1.191177446400e+01, 1.775321e-02, -1.261955e+01
-1.185662736000e+01, 1.721185e-02, -1.264600e+01
-1.180148025600e+01, 1.722781e-02, -1.267111e+01
-1.174633315200e+01, 1.709719e-02, -1.269424e+01
-1.169118604800e+01, 1.648906e-02, -1.271870e+01
-1.163603894400e+01, 1.708848e-02, -1.274258e+01
-1.158089184000e+01, 1.642665e-02, -1.276758e+01
-1.152574473600e+01, 1.644117e-02, -1.279301e+01
-1.147059763200e+01, 1.650938e-02, -1.281572e+01
-1.141545052800e+01, 1.646584e-02, -1.283861e+01
-1.136030342400e+01, 1.624813e-02, -1.286336e+01
-1.130515632000e+01, 1.640053e-02, -1.288765e+01
-1.125000921600e+01, 1.686497e-02, -1.291121e+01
-1.119486211200e+01, 1.657179e-02, -1.293647e+01
-1.113971500800e+01, 1.677353e-02, -1.296064e+01
-1.108456790400e+01, 1.714073e-02, -1.298516e+01
-1.102942080000e+01, 1.706526e-02, -1.300931e+01
-1.097427369600e+01, 1.729893e-02, -1.303464e+01
-1.091912659200e+01, 1.769225e-02, -1.305824e+01
-1.086397948800e+01, 1.790705e-02, -1.308187e+01
-1.080883238400e+01, 1.798253e-02, -1.310556e+01
-1.075368528000e+01, 1.892447e-02, -1.312976e+01
-1.069853817600e+01, 1.900139e-02, -1.315455e+01
-1.064339107200e+01, 1.955727e-02, -1.318106e+01
-1.058824396800e+01, 2.034536e-02, -1.320597e+01
-1.053309686400e+01, 2.064435e-02, -1.322937e+01
-1.047794976000e+01, 2.174159e-02, -1.325354e+01
-1.042280265600e+01, 2.249920e-02, -1.327814e+01
-1.036765555200e+01, 2.269514e-02, -1.330245e+01
-1.031250844800e+01, 2.407249e-02, -1.332565e+01
-1.025736134400e+01, 2.477496e-02, -1.335063e+01
-1.020221424000e+01, 2.552967e-02, -1.337544e+01
-1.014706713600e+01, 2.630035e-02, -1.339881e+01
-1.009192003200e+01, 2.775898e-02, -1.342213e+01
-1.003677292800e+01, 2.860949e-02, -1.344763e+01
-9.981625824000e+00, 2.948321e-02, -1.347010e+01
-9.926478720000e+00, 3.118858e-02, -1.349565e+01
-9.871331616000e+00, 3.381412e-02, -1.351968e+01
-9.816184512000e+00, 3.439321e-02, -1.354432e+01
-9.761037408000e+00, 3.507971e-02, -1.356918e+01
-9.705890304000e+00, 3.637579e-02, -1.359319e+01
-9.650743200000e+00, 3.700133e-02, -1.361683e+01
-9.595596096000e+00, 3.847883e-02, -1.364208e+01
-9.540448992000e+00, 4.016823e-02, -1.366631e+01
-9.485301888000e+00, 4.098971e-02, -1.369077e+01
-9.430154784000e+00, 4.250349e-02, -1.371733e+01
-9.375007680000e+00, 4.395777e-02, -1.374285e+01
-9.319860576000e+00, 4.508404e-02, -1.376724e+01
-9.264713472000e+00, 4.663991e-02, -1.379126e+01
-9.209566368000e+00, 4.841494e-02, -1.381602e+01
-9.154419264000e+00, 4.940478e-02, -1.384107e+01
-9.099272160000e+00, 5.177052e-02, -1.386505e+01
-9.044125056000e+00, 5.376325e-02, -1.388928e+01
-8.988977952000e+00, 5.586339e-02, -1.391327e+01
-8.933830848000e+00, 5.742507e-02, -1.393859e+01
-8.878683744000e+00, 5.970663e-02, -1.396261e+01
-8.823536640000e+00, 6.136120e-02, -1.398775e+01
-8.768389536000e+00, 6.305350e-02, -1.401063e+01
-8.713242432000e+00, 6.489384e-02, -1.403516e+01
-8.658095328000e+00, 6.670371e-02, -1.405999e+01
-8.602948224000e+00, 6.858033e-02, -1.408344e+01
-8.547801120000e+00, 7.045551e-02, -1.410625e+01
-8.492654016000e+00, 7.280528e-02, -1.413131e+01
-8.437506912000e+00, 7.460934e-02, -1.415657e+01
-8.382359808000e+00, 7.613473e-02, -1.418170e+01
-8.327212704000e+00, 7.890251e-02, -1.420561e+01
-8.272065600000e+00, 8.099974e-02, -1.423114e+01
-8.216918496000e+00, 8.321164e-02, -1.425607e+01
-8.161771392000e+00, 8.540611e-02, -1.427962e+01
-8.106624288000e+00, 8.784732e-02, -1.430342e+01
-8.051477184000e+00, 8.963251e-02, -1.432820e+01
-7.996330080000e+00, 9.213178e-02, -1.435280e+01
-7.941182976000e+00, 9.435238e-02, -1.437799e+01
-7.886035872000e+00, 9.603598e-02, -1.440252e+01
-7.830888768000e+00, 9.894453e-02, -1.442651e+01
-7.775741664000e+00, 1.010273e-01, -1.445106e+01
-7.720594560000e+00, 1.033117e-01, -1.447662e+01
-7.665447456000e+00, 1.053973e-01, -1.449992e+01
-7.610300352000e+00, 1.080490e-01, -1.452488e+01
-7.555153248000e+00, 1.104481e-01, -1.455002e+01
-7.500006144000e+00, 1.129140e-01, -1.457453e+01
-7.444859040000e+00, 1.155570e-01, -1.459772e+01
-7.389711936000e+00, 1.174554e-01, -1.462284e+01
-7.334564832000e+00, 1.192173e-01, -1.464795e+01
-7.279417728000e+00, 1.223610e-01, -1.467146e+01
-7.224270624000e+00, 1.250011e-01, -1.469637e+01
-7.169123520000e+00, 1.272246e-01, -1.472106e+01
-7.113976416000e+00, 1.296484e-01, -1.474694e+01
-7.058829312000e+00, 1.332550e-01, -1.477075e+01
-7.003682208000e+00, 1.346687e-01, -1.479465e+01
-6.948535104000e+00, 1.370141e-01, -1.481854e+01
-6.893388000000e+00, 1.398457e-01, -1.484251e+01
-6.838240896000e+00, 1.417949e-01, -1.486741e+01
-6.783093792000e+00, 1.435104e-01, -1.489198e+01
-6.727946688000e+00, 1.458399e-01, -1.491724e+01
-6.672799584000e+00, 1.482405e-01, -1.494163e+01
-6.617652480000e+00, 1.509966e-01, -1.496599e+01
-6.562505376000e+00, 1.528297e-01, -1.498945e+01
-6.507358272000e+00, 1.548326e-01, -1.501489e+01
-6.452211168000e+00, 1.568906e-01, -1.503821e+01
-6.397064064000e+00, 1.590924e-01, -1.506167e+01
-6.341916960000e+00, 1.612709e-01, -1.508603e+01
-6.286769856000e+00, 1.632244e-01, -1.511034e+01
-6.231622752000e+00, 1.651620e-01, -1.513393e+01
-6.176475648000e+00, 1.679617e-01, -1.515889e+01
-6.121328544000e+00, 1.699385e-01, -1.518163e+01
-6.066181440000e+00, 1.718616e-01, -1.520524e+01
-6.011034336000e+00, 1.736395e-01, -1.523048e+01
-5.955887232000e+00, 1.742273e-01, -1.525427e+01
-5.900740128000e+00, 1.764203e-01, -1.528026e+01
-5.845593024000e+00, 1.777454e-01, -1.530514e+01
-5.790445920000e+00, 1.793507e-01, -1.533010e+01
-5.735298816000e+00, 1.806903e-01, -1.535504e+01
-5.680151712000e+00, 1.813797e-01, -1.537866e+01
-5.625004608000e+00, 1.832998e-01, -1.540276e+01
-5.569857504000e+00, 1.841924e-01, -1.542596e+01
-5.514710400000e+00, 1.860371e-01, -1.545080e+01
-5.459563296000e+00, 1.867338e-01, -1.547569e+01
-5.404416192000e+00, 1.869965e-01, -1.550004e+01
-5.349269088000e+00, 1.892186e-01, -1.552307e+01
-5.294121984000e+00, 1.890604e-01, -1.554878e+01
-5.238974880000e+00, 1.899094e-01, -1.557147e+01
-5.183827776000e+00, 1.914159e-01, -1.559523e+01
-5.128680672000e+00, 1.911271e-01, -1.561991e+01
-5.073533568000e+00, 1.919675e-01, -1.564453e+01
-5.018386464000e+00, 1.920487e-01, -1.566800e+01
-4.963239360000e+00, 1.923695e-01, -1.569298e+01
-4.908092256000e+00, 1.922432e-01, -1.571765e+01
-4.852945152000e+00, 1.927686e-01, -1.574233e+01
-4.797798048000e+00, 1.920720e-01, -1.576576e+01
-4.742650944000e+00, 1.921111e-01, -1.579217e+01
-4.687503840000e+00, 1.920313e-01, -1.581746e+01
-4.632356736000e+00, 1.912577e-01, -1.584163e+01
-4.577209632000e+00, 1.912969e-01, -1.586509e+01
-4.522062528000e+00, 1.901866e-01, -1.588938e+01
-4.466915424000e+00, 1.903187e-01, -1.591348e+01
-4.411768320000e+00, 1.888760e-01, -1.593879e+01
-4.356621216000e+00, 1.880879e-01, -1.596156e+01
-4.301474112000e+00, 1.875916e-01, -1.598560e+01
-4.246327008000e+00, 1.858427e-01, -1.601114e+01
-4.191179904000e+00, 1.842273e-01, -1.603524e+01
-4.136032800000e+00, 1.836598e-01, -1.605869e+01
-4.080885696000e+00, 1.825132e-01, -1.608250e+01
-4.025738592000e+00, 1.809907e-01, -1.610729e+01
-3.970591488000e+00, 1.801083e-01, -1.613217e+01
-3.915444384000e+00, 1.781460e-01, -1.615553e+01
-3.860297280000e+00, 1.773274e-01, -1.617978e+01
-3.805150176000e+00, 1.756468e-01, -1.620353e+01
-3.750003072000e+00, 1.736410e-01, -1.622818e+01
-3.694855968000e+00, 1.725960e-01, -1.625245e+01
-3.639708864000e+00, 1.709124e-01, -1.627702e+01
-3.584561760000e+00, 1.690836e-01, -1.630068e+01
-3.529414656000e+00, 1.660401e-01, -1.632782e+01
-3.474267552000e+00, 1.634363e-01, -1.630785e+01
-3.419120448000e+00, -1.639792e-01, 1.786678e+00
-3.363973344000e+00, -7.996927e-02, 1.966902e+00
-3.308826240000e+00, -4.739753e-02, 1.965066e+00
-3.253679136000e+00, -3.630177e-02, 1.964370e+00
-3.198532032000e+00, -3.117842e-02, 1.965436e+00
-3.143384928000e+00, -2.948902e-02, 1.964972e+00
-3.088237824000e+00, -2.931486e-02, 1.964203e+00
-3.033090720000e+00, -2.877785e-02, 1.964928e+00
-2.977943616000e+00, -2.850354e-02, 1.964718e+00
-2.922796512000e+00, -2.810441e-02, 1.965023e+00
-2.867649408000e+00, -2.879526e-02, 1.965516e+00
-2.812502304000e+00, -2.874737e-02, 1.965712e+00
-2.757355200000e+00, -2.889396e-02, 1.966481e+00
-2.702208096000e+00, -2.892734e-02, 1.966307e+00
-2.647060992000e+00, -2.814795e-02, 1.965560e+00
-2.591913888000e+00, -2.840339e-02, 1.965741e+00
-2.536766784000e+00, -2.783881e-02, 1.965785e+00
-2.481619680000e+00, -2.835695e-02, 1.965212e+00
-2.426472576000e+00, -2.846145e-02, 1.965328e+00
-2.371325472000e+00, -2.777495e-02, 1.965734e+00
-2.316178368000e+00, -2.834969e-02, 1.965756e+00
-2.261031264000e+00, -2.813344e-02, 1.964493e+00
-2.205884160000e+00, -2.797088e-02, 1.963804e+00
-2.150737056000e+00, -2.816101e-02, 1.964537e+00
-2.095589952000e+00, -2.795347e-02, 1.964631e+00
-2.040442848000e+00, -2.802894e-02, 1.964515e+00
-1.985295744000e+00, -2.762691e-02, 1.965052e+00
-1.930148640000e+00, -2.816537e-02, 1.964094e+00
-1.875001536000e+00, -2.805942e-02, 1.964312e+00
-1.819854432000e+00, -2.808119e-02, 1.964464e+00
-1.764707328000e+00, -2.846725e-02, 1.963985e+00
-1.709560224000e+00, -2.824664e-02, 1.963891e+00
-1.654413120000e+00, -2.817698e-02, 1.964384e+00
-1.599266016000e+00, -2.766174e-02, 1.964159e+00
-1.544118912000e+00, -2.812473e-02, 1.963753e+00
-1.488971808000e+00, -2.787074e-02, 1.964435e+00
-1.433824704000e+00, -2.795782e-02, 1.964014e+00
-1.378677600000e+00, -2.813779e-02, 1.963971e+00
-1.323530496000e+00, -2.757756e-02, 1.963709e+00
-1.268383392000e+00, -2.800281e-02, 1.963862e+00
-1.213236288000e+00, -2.792734e-02, 1.963985e+00
-1.158089184000e+00, -2.770964e-02, 1.964740e+00
-1.102942080000e+00, -2.804490e-02, 1.964769e+00
-1.047794976000e+00, -2.789396e-02, 1.964674e+00
-9.926478720000e-01, -2.787074e-02, 1.964965e+00
-9.375007680000e-01, -2.781123e-02, 1.964907e+00
-8.823536640000e-01, -2.796798e-02, 1.964885e+00
-8.272065600000e-01, -2.842226e-02, 1.964421e+00
-7.720594560000e-01, -2.797814e-02, 1.964892e+00
-7.169123520000e-01, -2.822487e-02, 1.965124e+00
-6.617652480000e-01, -2.787074e-02, 1.964297e+00
-6.066181440000e-01, -2.776043e-02, 1.964609e+00
-5.514710400000e-01, -2.796363e-02, 1.965807e+00
-4.963239360000e-01, -2.805506e-02, 1.964965e+00
-4.411768320000e-01, -2.831486e-02, 1.964856e+00
-3.860297280000e-01, -2.806958e-02, 1.965821e+00
-3.308826240000e-01, -2.823648e-02, 1.965451e+00
-2.757355200000e-01, -2.788380e-02, 1.965741e+00
-2.205884160000e-01, -2.816827e-02, 1.965357e+00
-1.654413120000e-01, -2.839614e-02, 1.965182e+00
-1.102942080000e-01, -2.849338e-02, 1.964544e+00
-5.514710400000e-02, -2.777059e-02, 1.964486e+00
0.000000000000e+00, -2.694912e-02, 1.960894e+00
