% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 52.20 s, time offset 26.10 s, Precision acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2023-10-23 T 10:07:08 -0400
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-8.546573696000e+00, 2.175129e-01, -1.298891e+01
-8.495396608000e+00, 2.146336e-01, -1.301027e+01
-8.444219520000e+00, 2.118419e-01, -1.303244e+01
-8.393042432000e+00, 2.097478e-01, -1.305498e+01
-8.341865344000e+00, 2.071156e-01, -1.307757e+01
-8.290688256000e+00, 2.050637e-01, -1.310021e+01
-8.239511168000e+00, 2.030572e-01, -1.312199e+01
-8.188334080000e+00, 2.006502e-01, -1.314445e+01
-8.137156992000e+00, 1.988892e-01, -1.316722e+01
-8.085979904000e+00, 1.974676e-01, -1.319104e+01
-8.034802816000e+00, 1.964088e-01, -1.321369e+01
-7.983625728000e+00, 1.956674e-01, -1.323585e+01
-7.932448640000e+00, 1.952280e-01, -1.325861e+01
-7.881271552000e+00, 1.942583e-01, -1.328122e+01
-7.830094464000e+00, 1.934419e-01, -1.330270e+01
-7.778917376000e+00, 1.922549e-01, -1.332526e+01
-7.727740288000e+00, 1.918170e-01, -1.334829e+01
-7.676563200000e+00, 1.917231e-01, -1.337048e+01
-7.625386112000e+00, 1.911742e-01, -1.339338e+01
-7.574209024000e+00, 1.913509e-01, -1.341423e+01
-7.523031936000e+00, 1.908848e-01, -1.343772e+01
-7.471854848000e+00, 1.914244e-01, -1.345917e+01
-7.420677760000e+00, 1.919296e-01, -1.348233e+01
-7.369500672000e+00, 1.922611e-01, -1.350500e+01
-7.318323584000e+00, 1.931448e-01, -1.352689e+01
-7.267146496000e+00, 1.940957e-01, -1.354940e+01
-7.215969408000e+00, 1.949339e-01, -1.357293e+01
-7.164792320000e+00, 1.958770e-01, -1.359427e+01
-7.113615232000e+00, 1.963384e-01, -1.361649e+01
-7.062438144000e+00, 1.969952e-01, -1.363990e+01
-7.011261056000e+00, 1.982918e-01, -1.366152e+01
-6.960083968000e+00, 1.996665e-01, -1.368279e+01
-6.908906880000e+00, 2.010240e-01, -1.370724e+01
-6.857729792000e+00, 2.028992e-01, -1.373118e+01
-6.806552704000e+00, 2.044194e-01, -1.375481e+01
-6.755375616000e+00, 2.066730e-01, -1.377812e+01
-6.704198528000e+00, 2.089861e-01, -1.380003e+01
-6.653021440000e+00, 2.116089e-01, -1.382307e+01
-6.601844352000e+00, 2.146821e-01, -1.384571e+01
-6.550667264000e+00, 2.177662e-01, -1.386891e+01
-6.499490176000e+00, 2.205438e-01, -1.389144e+01
-6.448313088000e+00, 2.232479e-01, -1.391403e+01
-6.397136000000e+00, 2.264478e-01, -1.393729e+01
-6.345958912000e+00, 2.302733e-01, -1.395954e+01
-6.294781824000e+00, 2.345397e-01, -1.398264e+01
-6.243604736000e+00, 2.381916e-01, -1.400350e+01
-6.192427648000e+00, 2.424346e-01, -1.402554e+01
-6.141250560000e+00, 2.472376e-01, -1.404782e+01
-6.090073472000e+00, 2.516495e-01, -1.407052e+01
-6.038896384000e+00, 2.570952e-01, -1.409211e+01
-5.987719296000e+00, 2.618591e-01, -1.411553e+01
-5.936542208000e+00, 2.670796e-01, -1.413756e+01
-5.885365120000e+00, 2.720170e-01, -1.416030e+01
-5.834188032000e+00, 2.766901e-01, -1.418299e+01
-5.783010944000e+00, 2.814555e-01, -1.420428e+01
-5.731833856000e+00, 2.864289e-01, -1.422884e+01
-5.680656768000e+00, 2.910098e-01, -1.425262e+01
-5.629479680000e+00, 2.961865e-01, -1.427579e+01
-5.578302592000e+00, 3.009503e-01, -1.429843e+01
-5.527125504000e+00, 3.058189e-01, -1.432107e+01
-5.475948416000e+00, 3.117041e-01, -1.434331e+01
-5.424771328000e+00, 3.173047e-01, -1.436643e+01
-5.373594240000e+00, 3.231570e-01, -1.438903e+01
-5.322417152000e+00, 3.293816e-01, -1.441032e+01
-5.271240064000e+00, 3.354263e-01, -1.443302e+01
-5.220062976000e+00, 3.420716e-01, -1.445598e+01
-5.168885888000e+00, 3.486668e-01, -1.447829e+01
-5.117708800000e+00, 3.551745e-01, -1.450051e+01
-5.066531712000e+00, 3.622608e-01, -1.452493e+01
-5.015354624000e+00, 3.698617e-01, -1.454693e+01
-4.964177536000e+00, 3.765961e-01, -1.457098e+01
-4.913000448000e+00, 3.838873e-01, -1.459151e+01
-4.861823360000e+00, 3.918635e-01, -1.461537e+01
-4.810646272000e+00, 3.983758e-01, -1.463893e+01
-4.759469184000e+00, 4.055357e-01, -1.466042e+01
-4.708292096000e+00, 4.137011e-01, -1.468288e+01
-4.657115008000e+00, 4.215334e-01, -1.470506e+01
-4.605937920000e+00, 4.298928e-01, -1.472816e+01
-4.554760832000e+00, 4.374718e-01, -1.475223e+01
-4.503583744000e+00, 4.455716e-01, -1.477514e+01
-4.452406656000e+00, 4.537996e-01, -1.479752e+01
-4.401229568000e+00, 4.609359e-01, -1.481966e+01
-4.350052480000e+00, 4.688183e-01, -1.484167e+01
-4.298875392000e+00, 4.769134e-01, -1.486393e+01
-4.247698304000e+00, 4.844705e-01, -1.488586e+01
-4.196521216000e+00, 4.929331e-01, -1.490935e+01
-4.145344128000e+00, 5.012940e-01, -1.493181e+01
-4.094167040000e+00, 5.095095e-01, -1.495472e+01
-4.042989952000e+00, 5.183522e-01, -1.497672e+01
-3.991812864000e+00, 5.267053e-01, -1.499845e+01
-3.940635776000e+00, 5.348598e-01, -1.502226e+01
-3.889458688000e+00, 5.438588e-01, -1.504365e+01
-3.838281600000e+00, 5.517959e-01, -1.506703e+01
-3.787104512000e+00, 5.611985e-01, -1.508898e+01
-3.735927424000e+00, 5.701381e-01, -1.511259e+01
-3.684750336000e+00, 5.794750e-01, -1.513331e+01
-3.633573248000e+00, 5.887258e-01, -1.515680e+01
-3.582396160000e+00, 5.976889e-01, -1.517729e+01
-3.531219072000e+00, 6.068897e-01, -1.520006e+01
-3.480041984000e+00, 6.157010e-01, -1.522160e+01
-3.428864896000e+00, 6.248987e-01, -1.524457e+01
-3.377687808000e+00, 6.344592e-01, -1.526816e+01
-3.326510720000e+00, 6.435302e-01, -1.529144e+01
-3.275333632000e+00, 6.531126e-01, -1.531432e+01
-3.224156544000e+00, 6.631611e-01, -1.533709e+01
-3.172979456000e+00, 6.724401e-01, -1.536002e+01
-3.121802368000e+00, 6.818145e-01, -1.538269e+01
-3.070625280000e+00, 6.904006e-01, -1.540498e+01
-3.019448192000e+00, 6.994122e-01, -1.542746e+01
-2.968271104000e+00, 7.083690e-01, -1.544884e+01
-2.917094016000e+00, 7.170302e-01, -1.547068e+01
-2.865916928000e+00, 7.257040e-01, -1.549354e+01
-2.814739840000e+00, 7.342369e-01, -1.551525e+01
-2.763562752000e+00, 7.427058e-01, -1.553771e+01
-2.712385664000e+00, 7.514562e-01, -1.556018e+01
-2.661208576000e+00, 7.599016e-01, -1.558139e+01
-2.610031488000e+00, 7.679059e-01, -1.560496e+01
-2.558854400000e+00, 7.756350e-01, -1.562745e+01
-2.507677312000e+00, 7.835143e-01, -1.564912e+01
-2.456500224000e+00, 7.912012e-01, -1.567147e+01
-2.405323136000e+00, 7.998249e-01, -1.569411e+01
-2.354146048000e+00, 8.080873e-01, -1.571807e+01
-2.302968960000e+00, 8.162480e-01, -1.574153e+01
-2.251791872000e+00, 8.243979e-01, -1.576258e+01
-2.200614784000e+00, 8.311557e-01, -1.578550e+01
-2.149437696000e+00, 8.387269e-01, -1.581047e+01
-2.098260608000e+00, 8.448217e-01, -1.583287e+01
-2.047083520000e+00, 8.519627e-01, -1.585469e+01
-1.995906432000e+00, 8.587988e-01, -1.587657e+01
-1.944729344000e+00, 8.648764e-01, -1.589995e+01
-1.893552256000e+00, 8.707584e-01, -1.592111e+01
-1.842375168000e+00, 8.770237e-01, -1.594407e+01
-1.791198080000e+00, 8.817703e-01, -1.596563e+01
-1.740020992000e+00, 8.869986e-01, -1.598826e+01
-1.688843904000e+00, 8.915998e-01, -1.601103e+01
-1.637666816000e+00, 8.958319e-01, -1.603381e+01
-1.586489728000e+00, 8.999795e-01, -1.605579e+01
-1.535312640000e+00, 9.034312e-01, -1.607735e+01
-1.484135552000e+00, 9.065044e-01, -1.609961e+01
-1.432958464000e+00, 9.100264e-01, -1.612336e+01
-1.381781376000e+00, 9.124005e-01, -1.614543e+01
-1.330604288000e+00, 9.147730e-01, -1.616750e+01
-1.279427200000e+00, 9.170955e-01, -1.618961e+01
-1.228250112000e+00, 9.185203e-01, -1.621344e+01
-1.177073024000e+00, 9.198481e-01, -1.623463e+01
-1.125895936000e+00, 9.212416e-01, -1.625737e+01
-1.074718848000e+00, 9.223160e-01, -1.627977e+01
-1.023541760000e+00, 6.681517e-01, -7.455038e+00
-9.723646720000e-01, 1.848964e-01, 1.958856e+00
-9.211875840000e-01, 5.389417e-02, 1.957277e+00
-8.700104960000e-01, 3.498586e-03, 1.957589e+00
-8.188334080000e-01, -1.516888e-02, 1.956620e+00
-7.676563200000e-01, -2.248197e-02, 1.956362e+00
-7.164792320000e-01, -2.543473e-02, 1.957073e+00
-6.653021440000e-01, -2.605094e-02, 1.956205e+00
-6.141250560000e-01, -2.627771e-02, 1.956338e+00
-5.629479680000e-01, -2.689704e-02, 1.956166e+00
-5.117708800000e-01, -2.664993e-02, 1.956362e+00
-4.605937920000e-01, -2.684386e-02, 1.956581e+00
-4.094167040000e-01, -2.674534e-02, 1.956229e+00
-3.582396160000e-01, -2.674064e-02, 1.956346e+00
-3.070625280000e-01, -2.660458e-02, 1.956315e+00
-2.558854400000e-01, -2.698306e-02, 1.955236e+00
-2.047083520000e-01, -2.633558e-02, 1.955994e+00
-1.535312640000e-01, -2.656861e-02, 1.956205e+00
-1.023541760000e-01, -2.682041e-02, 1.955924e+00
-5.117708800000e-02, -2.678600e-02, 1.956096e+00
0.000000000000e+00, -2.005001e-02, 1.954727e+00
5.117708800000e-02, -1.705971e-02, 1.955322e+00
1.023541760000e-01, -1.683763e-02, 1.955173e+00
1.535312640000e-01, -1.740847e-02, 1.954336e+00
