% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 52.20 s, time offset 22.91 s, Precision acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2023-10-23 T 10:24:24 -0400
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-1.893552256000e+00, 7.740414e-01, -1.930564e+01
-1.842375168000e+00, 7.767439e-01, -1.932837e+01
-1.791198080000e+00, 7.806085e-01, -1.934989e+01
-1.740020992000e+00, 7.842150e-01, -1.937205e+01
-1.688843904000e+00, 7.867189e-01, -1.939458e+01
-1.637666816000e+00, 7.915718e-01, -1.941473e+01
-1.586489728000e+00, 7.939100e-01, -1.943848e+01
-1.535312640000e+00, 7.972318e-01, -1.946202e+01
-1.484135552000e+00, 8.004004e-01, -1.948733e+01
-1.432958464000e+00, 8.038036e-01, -1.950987e+01
-1.381781376000e+00, 8.084673e-01, -1.953260e+01
-1.330604288000e+00, 8.125149e-01, -1.955361e+01
-1.279427200000e+00, 8.158774e-01, -1.957567e+01
-1.228250112000e+00, 8.200735e-01, -1.959811e+01
-1.177073024000e+00, 8.234970e-01, -1.962122e+01
-1.125895936000e+00, 8.273303e-01, -1.964412e+01
-1.074718848000e+00, 8.317469e-01, -1.966732e+01
-1.023541760000e+00, 8.365905e-01, -1.968929e+01
-9.723646720000e-01, 8.409712e-01, -1.971068e+01
-9.211875840000e-01, 8.453174e-01, -1.973328e+01
-8.700104960000e-01, 8.134501e-01, -1.750478e+01
-8.188334080000e-01, 3.219371e-01, -1.497909e+00
-7.676563200000e-01, 1.039191e-01, -1.499301e+00
-7.164792320000e-01, 2.054266e-02, -1.500373e+00
-6.653021440000e-01, -1.172816e-02, -1.501272e+00
-6.141250560000e-01, -2.359551e-02, -1.501155e+00
-5.629479680000e-01, -2.867057e-02, -1.501624e+00
-5.117708800000e-01, -3.038155e-02, -1.501647e+00
-4.605937920000e-01, -3.125268e-02, -1.501569e+00
-4.094167040000e-01, -3.216760e-02, -1.502195e+00
-3.582396160000e-01, -3.201120e-02, -1.502085e+00
-3.070625280000e-01, -3.185637e-02, -1.501061e+00
-2.558854400000e-01, -3.232712e-02, -1.501436e+00
-2.047083520000e-01, -3.177660e-02, -1.500513e+00
-1.535312640000e-01, -3.208627e-02, -1.500646e+00
-1.023541760000e-01, -3.190172e-02, -1.500779e+00
-5.117708800000e-02, -3.164210e-02, -1.501835e+00
0.000000000000e+00, -3.016103e-02, -1.491403e+00
